"Group.1","x"
"larger per cent",11
"larger proport debt",12
"larger proport total",12
"larger share o",11
"larger share total",11
"larger u s",18
"larger unit state",14
"larger wage gain",13
"largest bank countri",26
"largest bank firm",26
"largest bank hold",69
"largest bank institut",13
"largest bank organ",78
"largest bank state",13
"largest commerci bank",15
"largest complex bank",59
"largest complex financi",21
"largest economi world",16
"largest financi firm",31
"largest financi institut",54
"largest intern activ",11
"largest merger last",12
"largest metropolitan area",20
"largest per cent",14
"largest size group",16
"largest system import",18
"largest thrift thrift",15
"largest trade partner",80
"largest u s",113
"laser fiber optic",14
"last coupl decad",11
"last coupl month",19
"last coupl year",79
"last decad half",22
"last eight month",13
"last eight year",18
"last extend board",11
"last fall s",13
"last fall winter",11
"last fifteen year",20
"last financi crisi",15
"last fiscal year",37
"last five month",23
"last five year",147
"last fomc meet",47
"last four decad",20
"last four month",21
"last four quarter",26
"last four year",79
"last friday s",14
"last half centuri",28
"last half s",39
"last half year",32
"last month feder",27
"last month percent",12
"last month report",11
"last month s",46
"last nine month",26
"last octob feder",17
"last octob s",15
"last quarter centuri",25
"last quarter first",12
"last reduct inflat",11
"last resort bank",15
"last resort central",11
"last resort facil",13
"last resort feder",24
"last resort function",49
"last resort polici",13
"last resort power",11
"last resort respons",40
"last resort role",16
"last session congress",12
"last seven year",15
"last sever decad",52
"last sever month",46
"last sever quarter",14
"last sever week",21
"last sever year",240
"last six month",46
"last six year",42
"last summer s",18
"last ten year",76
"last thirti year",11
"last three decad",24
"last three month",65
"last three quarter",32
"last three year",170
"last twelv month",18
"last twenti year",39
"last two decad",111
"last two month",35
"last two quarter",26
"last two recess",13
"last two three",13
"last two year",346
"last week board",14
"last week committe",13
"last week feder",21
"last week fomc",50
"last week meet",17
"last week s",66
"last y e",18
"last year actual",20
"last year ad",11
"last year addit",21
"last year alon",14
"last year also",37
"last year although",30
"last year amount",14
"last year annual",21
"last year anoth",21
"last year appear",21
"last year approxim",11
"last year around",12
"last year averag",43
"last year bank",45
"last year base",15
"last year begin",16
"last year billion",38
"last year board",31
"last year budget",18
"last year busi",32
"last year can",25
"last year commerci",16
"last year compar",34
"last year congress",26
"last year consequ",13
"last year consum",57
"last year continu",35
"last year contrast",15
"last year core",12
"last year corpor",11
"last year countri",17
"last year cours",13
"last year creat",11
"last year credit",22
"last year current",11
"last year declin",17
"last year demand",11
"last year despit",30
"last year digit",16
"last year dollar",22
"last year earli",41
"last year econom",28
"last year economi",46
"last year effect",11
"last year employ",12
"last year end",25
"last year even",77
"last year exampl",50
"last year except",12
"last year expect",30
"last year export",14
"last year fact",27
"last year factor",17
"last year far",21
"last year fed",21
"last year feder",81
"last year final",17
"last year financ",11
"last year financi",11
"last year firm",14
"last year first",67
"last year follow",28
"last year fomc",21
"last year four",16
"last year fourth",13
"last year given",14
"last year good",11
"last year gross",20
"last year growth",43
"last year half",57
"last year held",13
"last year help",13
"last year high",16
"last year higher",14
"last year home",14
"last year hous",12
"last year howev",77
"last year import",23
"last year improv",17
"last year includ",11
"last year increas",61
"last year inde",12
"last year indic",22
"last year industri",11
"last year inflat",39
"last year interest",12
"last year januari",12
"last year just",19
"last year know",17
"last year larg",15
"last year last",15
"last year level",12
"last year like",20
"last year long",14
"last year longer",16
"last year look",15
"last year lower",13
"last year lowest",13
"last year m",12
"last year made",12
"last year major",17
"last year make",20
"last year mani",46
"last year manufactur",17
"last year may",37
"last year measur",19
"last year million",21
"last year ml",12
"last year moder",11
"last year monetari",12
"last year month",11
"last year moreov",31
"last year much",28
"last year near",20
"last year net",13
"last year new",18
"last year now",22
"last year number",28
"last year oil",13
"last year one",58
"last year outlook",11
"last year overal",16
"last year pace",20
"last year part",17
"last year particular",22
"last year payrol",11
"last year per",27
"last year percent",123
"last year percentag",11
"last year poor",11
"last year potenti",11
"last year price",22
"last year product",17
"last year provid",16
"last year public",13
"last year rais",14
"last year rate",25
"last year real",48
"last year recent",22
"last year recess",12
"last year record",15
"last year reduc",18
"last year reflect",36
"last year relat",12
"last year remain",21
"last year result",35
"last year rise",26
"last year s",505
"last year sale",23
"last year saw",13
"last year second",18
"last year see",12
"last year seem",15
"last year seen",15
"last year sever",11
"last year share",21
"last year sinc",36
"last year slight",14
"last year slow",12
"last year start",11
"last year still",49
"last year strong",18
"last year substanti",14
"last year suggest",16
"last year support",12
"last year tax",22
"last year think",14
"last year third",16
"last year though",23
"last year thus",29
"last year time",58
"last year total",23
"last year two",32
"last year u",47
"last year unemploy",39
"last year unit",24
"last year ve",30
"last year volum",12
"last year well",25
"last year without",11
"last year year",30
"late feder reserv",37
"late last summer",24
"late last year",241
"late nineteenth centuri",15
"late nineteenth earli",15
"late payment exceed",11
"late s busi",15
"late s continu",13
"late s earli",319
"late s exampl",16
"late s fed",20
"late s feder",17
"late s home",19
"late s howev",14
"late s inflat",18
"late s interest",12
"late s percent",15
"late s product",12
"late s s",54
"late s u",14
"late summer earli",16
"late summer fall",11
"late th centuri",22
"late th earli",19
"late year earli",13
"later year like",11
"latest avail data",11
"latest blue chip",11
"latest data plot",22
"latest employ report",13
"latest summari econom",11
"latin america asia",15
"latin america caribbean",40
"latin america countri",12
"latin america elsewher",17
"latin america probabl",11
"latin america recent",16
"latin america s",19
"latin american bank",18
"latin american caribbean",18
"latin american countri",233
"latin american debt",16
"latin american economi",24
"latin american nation",18
"latter half s",65
"latter half year",11
"latter part s",53
"laubach david reifschneid",21
"laubach john c",36
"laubach thoma john",27
"launder terrorist financ",12
"laurenc h meyer",11
"law affect first",12
"law allow state",13
"law board s",16
"law digit fraser",11
"law electron fund",12
"law enforc agenc",30
"law enforc author",35
"law feder reserv",31
"law howev view",11
"law limit percent",11
"law now book",11
"law o f",15
"law obstacl merchant",11
"law present obstacl",11
"law recent flurri",11
"law rule regul",11
"law state usuri",12
"law subject oversight",12
"law suppli demand",26
"law think limit",11
"law treat discount",11
"law truth lend",11
"law unintend consequ",15
"lawar member board",100
"lawarememb board governor",19
"lawrenc h summer",23
"lawrenc k roo",38
"lawrenc summer inflat",18
"lay foundat futur",11
"ld b e",16
"ld e r",12
"ldc debt debacl",11
"ldc debt problem",14
"ldc debt situat",15
"le c t",43
"le d e",16
"le fo r",15
"le g isla",20
"le g la",24
"le m e",13
"le m s",35
"le n d",73
"le o f",21
"le r e",13
"le r g",13
"le s e",12
"le s s",48
"le t h",13
"le th e",20
"le v e",74
"leach bliley act",108
"lead acceler inflat",15
"lead better econom",23
"lead better outcom",22
"lead better polici",15
"lead central bank",20
"lead econom growth",15
"lead econom indic",23
"lead effici alloc",15
"lead excess risk",13
"lead feder reserv",20
"lead financi crisi",23
"lead financi market",14
"lead general price",14
"lead higher inflat",43
"lead higher price",11
"lead increas price",11
"lead indic inflat",12
"lead industri countri",43
"lead lower interest",17
"lead lower price",12
"lead make clear",11
"lead market particip",17
"lead nation job",11
"lead persist higher",13
"lead privat citizen",14
"lead proper evalu",12
"lead signific increas",11
"lead time sever",11
"lead unemploy rate",17
"lead us believ",14
"leader feder reserv",11
"leader free world",23
"leader o f",17
"leadership feder reserv",27
"leadership industri pressur",14
"leagu save institut",12
"lean better one",12
"learn cent er",11
"learn center save",78
"learn feder reserv",16
"learn great deal",36
"learn hard way",19
"learn import lesson",14
"learn monetari polici",21
"learn new skill",20
"learn one anoth",12
"learn past mistak",11
"learn past year",11
"learn peopl place",11
"learn recent experi",11
"learn u s",12
"leas agreement price",12
"least abl bear",32
"least billion per",22
"least central bank",11
"least cost resolut",22
"least current pace",12
"least experi gain",11
"least first half",14
"least import formul",11
"least long unemploy",28
"least near term",24
"least one type",13
"least part respons",13
"least partial offset",20
"least per cent",32
"least sever hundr",12
"least short run",60
"least short term",17
"least six month",20
"least ten board",12
"least three major",11
"least three reason",12
"least three year",19
"least two reason",28
"least two year",18
"least u s",12
"least unemploy rate",31
"least unit state",36
"leav feder reserv",12
"leav labor forc",28
"leav open possibl",12
"leav open question",12
"leav suffici time",14
"lectur univers massachusett",19
"lectur virginia associ",13
"led feder reserv",43
"led financi crisi",12
"led sharp increas",12
"led warehous industri",12
"lee hoskin presid",14
"left arrow seek",25
"left labor forc",26
"left panel figur",11
"left unit state",13
"leg dual mandat",25
"legal regulatori framework",15
"legal regulatori structur",21
"legal reput risk",59
"legi cid lation",22
"legi cid lativ",12
"legisl bill sign",11
"legisl branch govern",12
"legisl chang remain",11
"legisl creat whole",11
"legisl digit fraser",11
"legisl feder reserv",29
"legisl may creat",13
"legisl pass hous",15
"legisl progress report",11
"legisl regulatori chang",23
"legisl subsequ renew",12
"legisla cid tion",17
"legitim activ feder",13
"legitim credit need",29
"legitim nondiscriminatori use",12
"legitim valuabl activ",14
"leisur hospit sector",29
"lend act board",12
"lend act electron",14
"lend act prohibit",12
"lend act regul",17
"lend act state",11
"lend activ attribut",12
"lend activ feder",13
"lend capit market",18
"lend cid ing",15
"lend commerci bank",18
"lend communiti bank",21
"lend communiti develop",12
"lend creativ import",12
"lend credit assist",14
"lend credit card",12
"lend creditworthi borrow",37
"lend creditworthi small",11
"lend depositori institut",15
"lend develop countri",59
"lend disclosur effect",11
"lend discount window",28
"lend fair credit",14
"lend feder agenc",12
"lend feder reserv",31
"lend financi institut",31
"lend freeli penalti",14
"lend go rate",12
"lend good collater",11
"lend heavili indebt",13
"lend household busi",16
"lend invest abroad",12
"lend invest activ",16
"lend invest polici",20
"lend invest power",14
"lend law pass",11
"lend low moder",21
"lend lower incom",12
"lend market rate",13
"lend mortgag lend",13
"lend opportun just",12
"lend polici chang",18
"lend polici direct",13
"lend power nation",11
"lend power thrift",11
"lend practic chang",11
"lend program budget",16
"lend program design",11
"lend recent year",12
"lend requir state",11
"lend risk fail",12
"lend small busi",64
"lend standard appli",12
"lend standard term",12
"lend state law",11
"lend supervis act",14
"lend u s",53
"lend unit state",14
"lender advanc credit",24
"lender charg rate",16
"lender communiti group",12
"lender communiti organ",11
"lender financ new",18
"lender last resort",575
"lender make loan",15
"lender mani feder",17
"lender origin loan",13
"lender pool risk",20
"lender small busi",15
"lengthen averag matur",18
"lengthen debt matur",16
"lengthen electron fund",12
"less accommod financi",14
"less accommod polici",11
"less billion asset",53
"less billion billion",14
"less billion total",13
"less certain instanc",11
"less concern inflat",12
"less creditworthi borrow",12
"less depend oil",13
"less depend upon",11
"less develop countri",221
"less develop nation",19
"less digit fraser",12
"less domest invest",14
"less drag growth",18
"less educ worker",21
"less expans monetari",17
"less five year",12
"less govern involv",11
"less half rate",11
"less high school",13
"less import region",18
"less import sourc",13
"less inflationari economi",14
"less last year",14
"less liquid asset",34
"less million asset",28
"less million deposit",13
"less million total",40
"less o f",27
"less one fifth",28
"less one half",17
"less one per",12
"less one percent",23
"less one quarter",13
"less one tenth",13
"less one third",35
"less one year",30
"less per cent",266
"less per year",11
"less percent annual",26
"less percent averag",12
"less percent gdp",23
"less percent last",16
"less percent o",13
"less percent per",38
"less percent percent",30
"less percent total",29
"less percent year",26
"less percentag point",25
"less physic materi",12
"less purchas power",11
"less rapid last",14
"less readili avail",20
"less respons resourc",12
"less restrict term",15
"less room cut",11
"less short term",19
"less similar noncredit",14
"less skill worker",20
"less slack resourc",16
"less stabil system",12
"less tax receiv",11
"less three year",17
"less two year",15
"less unit state",20
"less volatil inflat",13
"less well known",23
"less well understood",12
"less whether aid",16
"less will lend",20
"less will spend",13
"lesser develop countri",23
"lesson can learn",23
"lesson capit capit",12
"lesson financi crisi",20
"lesson intern experi",17
"lesson learn experi",18
"lesson learn past",19
"lesson learn recent",27
"lesson monetari polici",45
"lesson past year",11
"lesson recent crisi",11
"lesson recent experi",23
"lesson u s",13
"lest congress goad",12
"let add one",17
"let also say",14
"let assur feder",14
"let begin basic",26
"let begin discuss",12
"let begin review",16
"let begin say",20
"let begin thank",15
"let briefli discuss",15
"let briefli explain",12
"let briefli review",18
"let comment briefli",15
"let conclud remark",12
"let conclud say",20
"let digress moment",14
"let elabor briefli",14
"let emphas view",26
"let explain mean",16
"let give brief",12
"let give exampl",54
"let go back",26
"let hasten add",14
"let hasten say",13
"let inflat get",17
"let just say",20
"let m e",26
"let make clear",29
"let market forc",18
"let money suppli",11
"let note view",30
"let now discuss",11
"let now turn",190
"let s assum",26
"let s begin",21
"let s consid",82
"let s examin",30
"let s first",14
"let s forget",11
"let s get",18
"let s go",13
"let s look",101
"let s now",18
"let s say",13
"let s see",16
"let s start",48
"let s take",61
"let s talk",14
"let s turn",42
"let say outset",23
"let say word",53
"let spend minut",14
"let start econom",11
"let start look",14
"let take look",13
"let take minut",19
"let take moment",26
"let turn back",17
"let turn briefli",11
"let turn econom",12
"let turn first",16
"let turn next",26
"let turn now",204
"let turn outlook",17
"let turn second",14
"let turn therefor",15
"let us assum",12
"let us begin",16
"let us consid",41
"let us examin",36
"let us focus",11
"let us forget",23
"let us hope",15
"let us know",12
"let us look",61
"let us lose",11
"let us now",63
"let us recogn",13
"let us review",11
"let us see",15
"let us suppos",18
"let us take",21
"let us turn",40
"letâ u 0080",13
"letter feder reserv",24
"letter san francisco",22
"letter spirit law",12
"lev e lan",11
"level actual output",17
"level affect defens",16
"level aggreg demand",29
"level around percent",12
"level bank capit",11
"level bank reserv",20
"level busi invest",16
"level capac util",18
"level capit bank",14
"level capit spend",16
"level central bank",33
"level commod price",19
"level consist committe",25
"level consist percent",28
"level consist price",29
"level consum confid",12
"level consum price",22
"level continu rise",14
"level core inflat",18
"level corpor debt",11
"level credit cash",11
"level debt gdp",23
"level declin interest",12
"level desir way",16
"level digit fraser",26
"level earli s",31
"level econom activ",164
"level econom growth",24
"level educ attain",32
"level employ growth",11
"level employ larg",19
"level end year",11
"level even though",15
"level exchang rate",15
"level exposur high",12
"level extend period",14
"level fed fund",27
"level feder fund",188
"level feder govern",15
"level feder reserv",45
"level feder spend",18
"level first quarter",16
"level five year",21
"level fourth quarter",20
"level fund rate",19
"level govern debt",14
"level govern spend",11
"level growth rate",21
"level histor standard",14
"level hous price",12
"level hous start",17
"level inflat expect",15
"level inflat rate",25
"level inflat unemploy",11
"level interest rate",436
"level labor forc",22
"level last year",51
"level late s",11
"level long run",26
"level long term",63
"level longer term",12
"level market interest",16
"level maximum employ",20
"level monetari accommod",50
"level monetari polici",38
"level monetari stimulus",32
"level nation save",12
"level near term",19
"level neutral rate",17
"level next year",13
"level nomin incom",11
"level nomin interest",15
"level o f",112
"level oil price",12
"level oper within",11
"level output employ",28
"level past year",29
"level per capita",16
"level per cent",55
"level play field",145
"level polici rate",21
"level potenti output",51
"level price increas",11
"level product employ",26
"level product growth",20
"level public debt",27
"level public servic",14
"level reach just",26
"level real econom",16
"level real feder",20
"level real gdp",22
"level real interest",63
"level real output",14
"level recent month",12
"level recent year",27
"level remain well",15
"level report support",11
"level requir reserv",11
"level reserv balanc",26
"level reserv bank",19
"level reserv requir",19
"level resourc util",68
"level seen sinc",43
"level servic nationwid",11
"level sever year",12
"level short run",12
"level short term",78
"level sinc earli",25
"level sinc late",17
"level sinc s",21
"level stimulus action",13
"level stimulus put",26
"level stock price",11
"level target altern",12
"level target framework",16
"level twenti year",11
"level two year",11
"level u s",61
"level unemploy rate",63
"level unit state",39
"level well year",13
"level year ago",38
"level year earlier",46
"leverag busi taken",12
"leverag buy out",32
"leverag buyout financ",27
"leverag buyout involv",12
"leverag buyout lbos",13
"leverag buyout may",12
"leverag financ administ",12
"leverag financ congress",12
"leverag financ overal",12
"leverag financi institut",21
"leverag loan market",24
"leverag matur transform",22
"leverag ratio requir",34
"leverag situat larg",12
"levi econom institut",14
"liabil central bank",17
"liabil commerci bank",11
"liabil credit card",18
"liabil feder reserv",17
"liabil foreign branch",18
"liabil fraud loss",11
"liabil larger bank",15
"liabil side balanc",46
"liabil side bank",18
"liabil u s",31
"liabil unauthor use",12
"liabil unit state",16
"liber art colleg",21
"liber depreci allow",15
"liber term gain",18
"liber trade order",11
"liber trade polici",12
"liberti street econom",25
"libor london interbank",11
"lic ie s",16
"lic y m",20
"licens certifi apprais",14
"licens creat money",15
"lie ahead bank",11
"lie outsid compens",12
"lie v e",49
"life feder reserv",16
"life insur compani",174
"life insur polici",20
"life unit state",16
"liftoff polici rate",11
"light chang econom",15
"light incom inform",12
"light recent develop",16
"light recent event",15
"light recent experi",27
"light truck sale",16
"light vehicl sale",30
"lik e ly",22
"like accompani introduct",11
"like address issu",18
"like aggreg credit",12
"like aim achiev",17
"like atlanta nashvill",20
"like auto household",14
"like briefli discuss",14
"like call attent",13
"like central bank",30
"like central banker",14
"like china india",15
"like comment briefli",26
"like commerci bank",15
"like conclud remark",12
"like continu grow",32
"like continu growth",26
"like continu rise",11
"like continu time",13
"like continu wage",12
"like core inflat",12
"like cours polici",11
"like discuss briefli",26
"like discuss issu",11
"like discuss outlook",11
"like discuss today",24
"like discuss two",15
"like draw attent",14
"like emphas import",12
"like everi day",17
"like everyon els",13
"like face mix",11
"like fast freight",14
"like feder reserv",73
"like focus remark",18
"like full time",12
"like futur cours",20
"like futur path",39
"like give littl",16
"like give thought",13
"like guard optimist",11
"like health care",19
"like interest rate",25
"like japan germani",11
"like make comment",12
"like make one",11
"like make two",11
"like mani central",12
"like mani other",20
"like monetari polici",27
"like near term",12
"like new york",13
"like northeast far",15
"like o f",12
"like offer observ",11
"like offer thought",16
"like one today",18
"like outcom economi",13
"like outcom real",11
"like outperform nation",11
"like path economi",17
"like path feder",13
"like path polici",19
"like per cent",22
"like play role",24
"like post europ",14
"like prove temporari",12
"like rebound sharpli",12
"like remain elev",13
"like remain high",23
"like remain low",24
"like remain strong",15
"like remain time",12
"like remain upward",11
"like remain weak",19
"like remind everyon",14
"like result higher",15
"like return pre",11
"like review briefli",19
"like say word",48
"like see continu",12
"like see growth",14
"like see inflat",13
"like share observ",12
"like share perspect",11
"like share thought",53
"like slow growth",11
"like spend minut",39
"like spend time",19
"like step back",16
"like taiwan korea",24
"like take advantag",13
"like take minut",64
"like take moment",24
"like take opportun",44
"like take place",13
"like take time",43
"like talk bit",11
"like talk briefli",13
"like talk today",43
"like tell peopl",25
"like time releas",13
"like turn around",19
"like turn attent",13
"like turn financi",19
"like turn now",33
"like u s",56
"like unit state",92
"like warrant except",62
"like warrant extend",13
"like world bank",11
"like year ago",14
"likelihood o f",29
"likelihood statutori ceil",12
"lim ite d",17
"limit abil institut",14
"limit access capit",12
"limit access credit",17
"limit addit cash",11
"limit amount credit",15
"limit anti inflat",11
"limit appropri furthermor",11
"limit appropri program",16
"limit avail fund",11
"limit branch state",17
"limit central bank",41
"limit credit card",17
"limit deposit insur",17
"limit digit fraser",11
"limit fed s",12
"limit feder reserv",37
"limit fee charg",12
"limit foreign trade",11
"limit growth money",14
"limit increas billion",14
"limit inter compani",12
"limit interest rate",79
"limit interst bank",13
"limit januari budget",11
"limit monetari polici",78
"limit moral hazard",27
"limit nation bank",16
"limit per cent",19
"limit percent cash",11
"limit risk exposur",11
"limit risk take",18
"limit safeti net",11
"limit spread virus",11
"limit system risk",23
"limit u s",34
"limit unambigu entitl",11
"limit unit state",17
"lin e d",14
"lin e s",19
"line central bank",18
"line commerci bank",11
"line credit bank",14
"line digit fraser",11
"line feder reserv",15
"line figur show",11
"line legal entiti",12
"line long run",12
"line long term",12
"line longer run",12
"line manag line",11
"line market rate",12
"line mean ten",13
"line monetari polici",12
"line o f",11
"line product growth",17
"line unit state",11
"linger excess suppli",15
"link bank supervis",13
"link denni lockhart",17
"link feder reserv",16
"link monetari polici",39
"link pdf version",100
"link play speech",32
"link regulatori capit",14
"linkag monetari polici",20
"linkag unit state",11
"lion s share",31
"liq u id",32
"liquefi natur gas",11
"liquid asset held",12
"liquid asset hold",36
"liquid assist provid",13
"liquid balanc sheet",13
"liquid bank system",39
"liquid central bank",20
"liquid commerci bank",13
"liquid commerci paper",11
"liquid coverag ratio",50
"liquid feder reserv",19
"liquid financi asset",11
"liquid financi institut",39
"liquid financi market",62
"liquid financi system",45
"liquid follow tragic",11
"liquid guarante program",14
"liquid insul failur",12
"liquid interest rate",13
"liquid money market",13
"liquid posit bank",15
"liquid primari dealer",11
"liquid provid last",15
"liquid risk manag",105
"liquid short term",16
"liquid stress test",18
"liquid swap line",16
"liquid trap monetari",16
"liquid u s",33
"lisa j dettl",13
"lish two price",11
"list permiss activ",11
"list ultim cost",12
"listen event htm",13
"listen look forward",25
"literatur monetari polici",14
"literatur vol decemb",13
"littl affect guarante",16
"littl background feder",22
"littl decad ago",18
"littl direct regulatori",12
"littl evid credit",11
"littl last year",12
"littl less per",12
"littl less percent",31
"littl monetari polici",21
"littl net chang",15
"littl pent demand",12
"littl per cent",33
"littl percent year",15
"littl percentag point",12
"littl progress made",14
"littl reason expect",25
"littl rock arkansa",17
"littl slack left",12
"littl two year",16
"littl year ago",33
"live beyond mean",16
"live continu rise",11
"live fix incom",25
"live interest time",13
"live long run",11
"live move region",11
"live paycheck paycheck",11
"live sinc civil",15
"live standard around",11
"live standard improv",12
"live standard long",14
"live standard peopl",17
"live standard rise",13
"live standard time",12
"live within mean",12
"liz tio n",15
"ll b u",22
"ll come back",24
"ll discuss later",13
"ll first discuss",11
"ll glad take",11
"ll happi take",16
"ll o f",33
"ll present necessarili",17
"ll present today",19
"lla te r",13
"lle g u",17
"lle n g",42
"lli im p",16
"lo b l",14
"lo b liz",11
"lo c l",17
"lo g y",15
"lo n e",13
"lo n g",72
"lo n s",22
"lo p e",13
"lo p m",30
"lo s e",20
"lo s u",16
"lo w e",38
"lo y e",16
"lo y m",39
"loan account system",12
"loan agricultur bank",13
"loan appear essenti",12
"loan asset purchas",18
"loan assist feder",11
"loan assist low",23
"loan associ credit",39
"loan associ mutual",148
"loan associ s",12
"loan associ save",28
"loan auto loan",22
"loan balanc sheet",22
"loan bank board",199
"loan bank feder",21
"loan bank system",51
"loan busi consum",13
"loan busi firm",12
"loan busi loan",19
"loan central bank",11
"loan charg off",16
"loan collater asset",11
"loan commerci bank",45
"loan commerci industri",11
"loan commerci paper",17
"loan commerci real",13
"loan commit bank",16
"loan consum instal",11
"loan credit card",66
"loan credit union",18
"loan crisi s",15
"loan demand custom",11
"loan deposit ratio",97
"loan develop countri",42
"loan digit fraser",27
"loan discount rate",11
"loan discount window",29
"loan execut offic",12
"loan facil talf",34
"loan feder reserv",56
"loan ffb therebi",13
"loan financi institut",15
"loan fiscal year",11
"loan govern obtain",14
"loan guarante achiev",20
"loan guarante away",12
"loan guarante board",13
"loan guarante budget",16
"loan guarante net",11
"loan guarante new",20
"loan guarante outstand",15
"loan guarante program",48
"loan guarante provid",12
"loan guarante second",11
"loan guarante small",19
"loan guarante tax",11
"loan guarante thing",16
"loan guarante treat",16
"loan held bank",23
"loan held govern",21
"loan hold compani",48
"loan home purchas",13
"loan insur corpor",33
"loan interest rate",41
"loan invest bank",16
"loan issu standard",20
"loan larg bank",14
"loan leas loss",13
"loan less develop",11
"loan line credit",17
"loan loan asset",16
"loan loan guarante",150
"loan loss bank",16
"loan loss experi",15
"loan loss provis",55
"loan loss reserv",132
"loan low moder",21
"loan made bank",23
"loan made feder",11
"loan made sector",12
"loan may use",12
"loan member bank",23
"loan modif program",11
"loan mortgag back",11
"loan mortgag corpor",39
"loan mortgag loan",14
"loan must paid",14
"loan mutual save",21
"loan need repaid",16
"loan oblig commit",15
"loan oblig new",16
"loan offic opinion",72
"loan outright grant",16
"loan outstand howev",11
"loan outstand proport",18
"loan per cent",19
"loan percentag point",14
"loan permit lender",14
"loan portfolio million",18
"loan product offic",78
"loan program devis",27
"loan program especi",12
"loan program result",16
"loan provis feder",13
"loan public abl",16
"loan rate bank",14
"loan rate percent",14
"loan real estat",22
"loan reflect budget",14
"loan return text",12
"loan rose per",12
"loan secondari market",12
"loan short term",16
"loan singl borrow",33
"loan size collater",12
"loan small bank",13
"loan small busi",99
"loan small firm",12
"loan student loan",22
"loan temporarili preempt",12
"loan time fund",16
"loan type credit",14
"loan u s",45
"loan unifi budget",18
"loan unit state",11
"loan use financ",16
"loan valu ratio",109
"loan without constraint",14
"loanabl fund henc",20
"loanperform return text",13
"local account seem",14
"local author use",12
"local bank market",37
"local busi communiti",20
"local communiti bank",14
"local communiti develop",12
"local communiti organ",11
"local credit market",26
"local credit need",29
"local currenc bond",11
"local econom condit",27
"local econom develop",18
"local econom perform",23
"local financi institut",22
"local govern also",20
"local govern budget",12
"local govern busi",11
"local govern can",13
"local govern cid",14
"local govern communiti",11
"local govern continu",16
"local govern debt",20
"local govern feder",13
"local govern financ",17
"local govern fiscal",14
"local govern issu",16
"local govern ment",18
"local govern might",12
"local govern offici",13
"local govern program",14
"local govern secur",14
"local govern spend",26
"local govern unit",16
"local hous market",12
"local import industri",16
"local labor market",19
"local market area",11
"local market concentr",26
"local market condit",13
"local nation economi",11
"local neighborhood hous",12
"local pension fund",11
"local program subject",13
"local purchas grow",16
"local real estat",16
"local region economi",15
"local region nation",18
"local reserv bank",14
"local resid local",12
"local state feder",20
"local state govern",17
"local suppli journal",12
"local tax revenu",17
"local time m",17
"locat feder reserv",17
"locat new plant",16
"locat unit state",16
"lockhart presid chief",130
"lockhart s biographi",119
"lockhart s view",11
"logic next step",13
"lombard street descript",14
"london bank england",11
"london centr econom",17
"london interbank offer",36
"london school econom",30
"lone star state",15
"long bond rate",12
"long cid run",23
"long cid term",57
"long digit fraser",13
"long econom expans",19
"long expans s",14
"long feder reserv",21
"long held commerc",22
"long held principl",12
"long held view",11
"long holiday weekend",14
"long inflat expect",30
"long interest rate",27
"long last effect",12
"long lead time",21
"long live asset",17
"long period econom",21
"long period high",12
"long period o",12
"long period time",164
"long rang plan",37
"long road back",11
"long run also",15
"long run averag",98
"long run balanc",14
"long run believ",14
"long run benefit",18
"long run best",16
"long run can",20
"long run central",17
"long run chang",19
"long run commit",16
"long run consequ",27
"long run consider",13
"long run cost",33
"long run cours",18
"long run econom",109
"long run economi",14
"long run effect",55
"long run equilibrium",53
"long run even",19
"long run expect",43
"long run fed",14
"long run feder",25
"long run financi",11
"long run fiscal",21
"long run framework",26
"long run fundament",11
"long run goal",114
"long run growth",253
"long run health",29
"long run howev",34
"long run impact",20
"long run implic",20
"long run import",19
"long run increas",22
"long run inflat",302
"long run inflationari",19
"long run influenc",16
"long run interest",57
"long run issu",17
"long run level",86
"long run market",18
"long run may",13
"long run mean",11
"long run monetari",48
"long run natur",16
"long run need",21
"long run neutral",110
"long run normal",21
"long run object",89
"long run one",15
"long run outlook",29
"long run path",24
"long run peopl",12
"long run perform",12
"long run phillip",15
"long run plan",12
"long run point",13
"long run polici",55
"long run potenti",159
"long run price",111
"long run problem",16
"long run product",34
"long run profit",16
"long run project",15
"long run prospect",35
"long run rang",15
"long run rate",52
"long run real",33
"long run relationship",26
"long run second",15
"long run short",29
"long run solut",42
"long run stabil",27
"long run strategi",29
"long run success",12
"long run sustain",99
"long run target",45
"long run time",20
"long run trade",22
"long run tradeoff",32
"long run trend",160
"long run u",11
"long run unemploy",67
"long run valu",34
"long run view",25
"long run way",15
"long run well",13
"long short run",13
"long short term",32
"long slide multifamili",15
"long spell unemploy",13
"long stand commit",11
"long ter m",69
"long term actuari",11
"long term also",14
"long term asset",137
"long term averag",29
"long term bank",11
"long term basi",12
"long term benefit",38
"long term bond",182
"long term borrow",53
"long term budget",28
"long term capit",166
"long term challeng",31
"long term chang",14
"long term claim",12
"long term commit",41
"long term consequ",21
"long term consider",12
"long term contract",19
"long term corpor",21
"long term cost",12
"long term credit",93
"long term debt",169
"long term declin",22
"long term demograph",18
"long term develop",15
"long term earn",32
"long term econom",186
"long term effect",44
"long term effici",11
"long term employ",12
"long term equilibrium",12
"long term expans",12
"long term expect",19
"long term financ",40
"long term financi",38
"long term fiscal",36
"long term fix",52
"long term forecast",17
"long term fund",67
"long term futur",17
"long term gain",11
"long term goal",104
"long term govern",72
